Date,Open,High,Low,Close,Adj Close,Volume
1995-12-22,0.291295,0.293527,0.286830,0.287946,0.248026,234662400
1995-12-26,0.290179,0.290179,0.283482,0.286272,0.246584,139507200
1995-12-27,0.286830,0.297991,0.284598,0.289063,0.248988,268564800
1995-12-28,0.286830,0.292411,0.284598,0.285714,0.246104,249995200
1995-12-29,0.285714,0.289063,0.282366,0.284598,0.245142,304136000
1996-01-02,0.287946,0.287946,0.283482,0.286830,0.247065,139294400
1996-01-03,0.285714,0.293527,0.284598,0.286830,0.247065,429833600
1996-01-04,0.289063,0.289063,0.280134,0.281808,0.242739,300182400
1996-01-05,0.282366,0.305804,0.280134,0.305804,0.263408,445928000
1996-01-08,0.308036,0.316964,0.303571,0.309152,0.266292,121340800
1996-01-09,0.309152,0.309152,0.292411,0.292411,0.251872,251216000
1996-01-10,0.290179,0.310268,0.287946,0.305804,0.263408,365433600
1996-01-11,0.291295,0.312500,0.289063,0.312500,0.269176,756739200
1996-01-12,0.310268,0.310268,0.296875,0.302455,0.260524,401856000
1996-01-15,0.301339,0.308036,0.297991,0.304688,0.262447,363081600
1996-01-16,0.306920,0.310268,0.300223,0.308594,0.265812,352912000
1996-01-17,0.306920,0.306920,0.301339,0.303571,0.261485,236409600
1996-01-18,0.293527,0.297991,0.271205,0.285156,0.245623,698387200
1996-01-19,0.276786,0.283482,0.262277,0.266741,0.229761,829225600
1996-01-22,0.265625,0.276786,0.261161,0.272321,0.234567,499744000
1996-01-23,0.301339,0.303571,0.276786,0.282366,0.243220,988288000
1996-01-24,0.286830,0.287946,0.283482,0.287946,0.248026,655894400
1996-01-25,0.283482,0.285714,0.268973,0.270089,0.232645,445200000
1996-01-26,0.271205,0.279018,0.255580,0.273438,0.235529,735750400
1996-01-29,0.258929,0.265625,0.256696,0.260045,0.223993,332595200
1996-01-30,0.241071,0.251116,0.239816,0.243862,0.210054,622843200
1996-01-31,0.247768,0.250000,0.244420,0.246652,0.212457,328059200
1996-02-01,0.245536,0.253348,0.245536,0.253348,0.218225,333043200
1996-02-02,0.257813,0.264509,0.256696,0.261161,0.224955,555979200
1996-02-05,0.265067,0.265625,0.258929,0.261161,0.224955,318729600
1996-02-06,0.261161,0.267857,0.261161,0.264509,0.227838,226217600
1996-02-07,0.265625,0.265625,0.247768,0.252232,0.217263,360326400
1996-02-08,0.245536,0.251116,0.245536,0.248884,0.214380,263166400
1996-02-09,0.248884,0.254464,0.246652,0.247768,0.213418,205688000
1996-02-12,0.251116,0.254464,0.250000,0.253348,0.218225,194275200
1996-02-13,0.250000,0.257813,0.248884,0.251116,0.216302,228502400
1996-02-14,0.252232,0.252232,0.244978,0.246652,0.212457,163184000
1996-02-15,0.246652,0.251116,0.244420,0.250000,0.215341,122080000
1996-02-16,0.251116,0.253348,0.245536,0.245536,0.211496,156441600
1996-02-20,0.250000,0.263393,0.250000,0.258929,0.223032,376913600
1996-02-21,0.262277,0.265625,0.260045,0.264509,0.227838,221838400
1996-02-22,0.267857,0.268973,0.264509,0.266741,0.229761,184184000
1996-02-23,0.266741,0.270089,0.264509,0.266741,0.229761,173286400
1996-02-26,0.267857,0.268973,0.263393,0.263393,0.226877,118283200
1996-02-27,0.266741,0.266741,0.254464,0.255580,0.220147,149161600
1996-02-28,0.257813,0.257813,0.246652,0.247768,0.213418,187913600
1996-02-29,0.245536,0.247768,0.243304,0.245536,0.211496,112884800
1996-03-01,0.246652,0.246652,0.237723,0.239955,0.206688,231134400
1996-03-04,0.243304,0.244420,0.234375,0.234375,0.201882,187555200
1996-03-05,0.236607,0.238839,0.234375,0.237723,0.204766,118440000
1996-03-06,0.238839,0.239955,0.233259,0.233817,0.201401,99052800
1996-03-07,0.234375,0.235491,0.226563,0.230469,0.198518,260064000
1996-03-08,0.229911,0.234375,0.223214,0.232143,0.199959,149004800
1996-03-11,0.234375,0.235491,0.229911,0.231027,0.198998,127008000
1996-03-12,0.232143,0.235491,0.228795,0.230469,0.198518,96152000
1996-03-13,0.231027,0.233259,0.228795,0.229911,0.198037,99680000
1996-03-14,0.231027,0.231027,0.227679,0.228795,0.197076,93363200
1996-03-15,0.232143,0.232143,0.227679,0.231027,0.198998,101382400
1996-03-18,0.231585,0.233259,0.229911,0.233259,0.200921,109132800
1996-03-19,0.235491,0.236607,0.228795,0.229911,0.198037,124364800
1996-03-20,0.229911,0.229911,0.224330,0.225446,0.194191,115987200
1996-03-21,0.227679,0.227679,0.223214,0.224330,0.193230,109984000
1996-03-22,0.225446,0.226563,0.222098,0.226563,0.195153,107564800
1996-03-25,0.227679,0.229911,0.214286,0.214286,0.184578,164371200
1996-03-26,0.214286,0.218750,0.210938,0.213170,0.183617,160798400
1996-03-27,0.207589,0.225446,0.205357,0.225446,0.194191,429296000
1996-03-28,0.220982,0.228795,0.215402,0.215960,0.186020,295892800
1996-03-29,0.216518,0.220982,0.212054,0.219308,0.188904,166521600
1996-04-01,0.224330,0.231027,0.218890,0.227679,0.196114,158636800
1996-04-02,0.228795,0.228795,0.222098,0.223214,0.192268,101438400
1996-04-03,0.224330,0.224330,0.217215,0.219308,0.188904,72240000
1996-04-04,0.219866,0.219866,0.214286,0.215402,0.185539,86049600
1996-04-08,0.213170,0.218750,0.212054,0.217634,0.187462,168828800
1996-04-09,0.222098,0.236607,0.217634,0.232143,0.199959,235076800
1996-04-10,0.233259,0.236607,0.231027,0.232143,0.199959,174764800
1996-04-11,0.233259,0.234375,0.227679,0.229911,0.198037,98268800
1996-04-12,0.231027,0.231027,0.226563,0.227679,0.196114,81435200
1996-04-15,0.227679,0.229911,0.223214,0.229911,0.198037,154078400
1996-04-16,0.231027,0.232143,0.228795,0.231027,0.198998,101416000
1996-04-17,0.231027,0.232143,0.224330,0.225446,0.194191,85411200
1996-04-18,0.226563,0.226702,0.216518,0.220982,0.190346,217246400
1996-04-19,0.219866,0.224330,0.219866,0.223772,0.192749,101796800
1996-04-22,0.225446,0.227679,0.222098,0.224330,0.193230,111115200
1996-04-23,0.224330,0.225446,0.219866,0.220982,0.190346,169948800
1996-04-24,0.219866,0.220982,0.215960,0.216518,0.186501,128340800
1996-04-25,0.217634,0.222098,0.215402,0.222098,0.191307,174406400
1996-04-26,0.223214,0.224330,0.219866,0.220982,0.190346,188865600
1996-04-29,0.223214,0.223214,0.218750,0.220982,0.190346,121049600
1996-04-30,0.222098,0.222098,0.215402,0.217634,0.187462,136662400
1996-05-01,0.217634,0.220982,0.215402,0.217634,0.187462,112705600
1996-05-02,0.218750,0.218750,0.209821,0.212054,0.182656,188305600
1996-05-03,0.215402,0.215402,0.209821,0.213170,0.183617,108460800
1996-05-06,0.222098,0.231027,0.220982,0.228795,0.197076,289486400
1996-05-07,0.235491,0.244420,0.234375,0.239955,0.206688,353539200
1996-05-08,0.243304,0.243304,0.228795,0.238839,0.205727,186793600
1996-05-09,0.235491,0.236607,0.229911,0.233259,0.200921,98078400
1996-05-10,0.234375,0.244420,0.232143,0.243304,0.209573,110588800
1996-05-13,0.242188,0.246652,0.237723,0.241629,0.208130,187017600
1996-05-14,0.247768,0.250000,0.245536,0.245536,0.211496,197624000
1996-05-15,0.248884,0.257813,0.247768,0.254464,0.219186,292364800
1996-05-16,0.252232,0.255580,0.248884,0.253348,0.218225,130076800
1996-05-17,0.253348,0.253348,0.245536,0.246652,0.212457,123300800
1996-05-20,0.248884,0.251116,0.246652,0.249442,0.214860,84515200
1996-05-21,0.250000,0.251116,0.242188,0.242188,0.208612,114385600
1996-05-22,0.244420,0.244420,0.229911,0.232701,0.200440,201880000
1996-05-23,0.233259,0.237723,0.229911,0.234375,0.201882,124051200
1996-05-24,0.234375,0.239955,0.233259,0.238839,0.205727,113243200
1996-05-28,0.238839,0.243304,0.235491,0.235491,0.202843,101852800
1996-05-29,0.234375,0.234375,0.220982,0.222098,0.191307,219520000
1996-05-30,0.222098,0.229911,0.220982,0.227679,0.196114,103465600
1996-05-31,0.228795,0.237723,0.227679,0.233259,0.200921,162646400
1996-06-03,0.231027,0.232143,0.220982,0.220982,0.190346,125462400
1996-06-04,0.214286,0.217634,0.213170,0.215960,0.186020,762238400
1996-06-05,0.226563,0.227679,0.216518,0.224330,0.193230,510104000
1996-06-06,0.223214,0.225446,0.215402,0.216518,0.186501,362096000
1996-06-07,0.214286,0.217634,0.209821,0.217634,0.187462,267769600
1996-06-10,0.217634,0.218750,0.214286,0.215402,0.185539,106366400
1996-06-11,0.216518,0.216518,0.214286,0.214286,0.184578,153059200
1996-06-12,0.218750,0.218750,0.214286,0.216518,0.186501,151916800
1996-06-13,0.217634,0.222517,0.214286,0.219866,0.189385,191419200
1996-06-14,0.220982,0.220982,0.213170,0.213728,0.184097,144961600
1996-06-17,0.215402,0.215402,0.210938,0.210938,0.181694,112929600
1996-06-18,0.210938,0.212054,0.202009,0.203125,0.174964,223227200
1996-06-19,0.206473,0.208705,0.202009,0.206473,0.177848,134467200
1996-06-20,0.208705,0.208705,0.200893,0.203125,0.174964,147089600
1996-06-21,0.204241,0.204241,0.199777,0.202009,0.174003,161851200
1996-06-24,0.202009,0.202009,0.197545,0.198661,0.171119,122763200
1996-06-25,0.197545,0.198661,0.181920,0.184152,0.158622,246960000
1996-06-26,0.184152,0.185268,0.175223,0.177455,0.152853,404331200
1996-06-27,0.178571,0.187500,0.176339,0.184152,0.158622,229241600
1996-06-28,0.186384,0.187500,0.184152,0.187500,0.161506,115684800
1996-07-01,0.188616,0.191964,0.187500,0.191964,0.165351,131980800
1996-07-02,0.190848,0.191964,0.187500,0.187500,0.161506,89006400
1996-07-03,0.181920,0.181920,0.172991,0.172991,0.149008,288612800
1996-07-05,0.172991,0.176339,0.171875,0.174107,0.149969,106153600
1996-07-08,0.175223,0.177455,0.169643,0.170759,0.147086,188910400
1996-07-09,0.174107,0.175223,0.169643,0.169643,0.146124,187824000
1996-07-10,0.170759,0.174107,0.167411,0.167411,0.144202,169388800
1996-07-11,0.167411,0.168527,0.155134,0.159598,0.137472,291155200
1996-07-12,0.164063,0.164063,0.154018,0.161272,0.138914,268990400
1996-07-15,0.161830,0.161830,0.152902,0.153460,0.132185,133224000
1996-07-16,0.155134,0.155134,0.142857,0.150670,0.129782,289217600
1996-07-17,0.155134,0.156250,0.148438,0.150670,0.129782,233598400
1996-07-18,0.191964,0.194196,0.181780,0.186384,0.160544,897052800
1996-07-19,0.186384,0.187500,0.185268,0.185268,0.159583,265977600
1996-07-22,0.186384,0.186384,0.178571,0.180804,0.155738,152208000
1996-07-23,0.183036,0.184152,0.180804,0.183036,0.157661,130121600
1996-07-24,0.178571,0.187500,0.177455,0.185826,0.160064,264073600
1996-07-25,0.188616,0.190848,0.185268,0.187500,0.161506,114430400
1996-07-26,0.191964,0.196429,0.188616,0.196429,0.169197,123681600
1996-07-29,0.196429,0.200893,0.194196,0.198661,0.171119,195697600
1996-07-30,0.202009,0.203125,0.189732,0.190848,0.164389,189403200
1996-07-31,0.189732,0.196429,0.189732,0.196429,0.169197,92780800
1996-08-01,0.196429,0.196429,0.188616,0.189732,0.163428,110163200
1996-08-02,0.193080,0.196429,0.189732,0.193080,0.166312,127948800
1996-08-05,0.193080,0.195313,0.186384,0.187500,0.161506,101012800
1996-08-06,0.187500,0.191964,0.185268,0.191964,0.165351,93587200
1996-08-07,0.194196,0.202009,0.193080,0.199777,0.172081,248460800
1996-08-08,0.199777,0.199777,0.195313,0.197545,0.170158,101516800
1996-08-09,0.198661,0.208705,0.197545,0.206473,0.177848,230787200
1996-08-12,0.208705,0.210938,0.199777,0.205357,0.176887,151345600
1996-08-13,0.204241,0.206473,0.199777,0.200893,0.173042,103510400
1996-08-14,0.202009,0.205357,0.202009,0.203125,0.174964,71859200
1996-08-15,0.202009,0.203125,0.198661,0.198661,0.171119,107620800
1996-08-16,0.202009,0.202009,0.197545,0.200893,0.173042,141758400
1996-08-19,0.199777,0.210938,0.199777,0.210938,0.181694,226318400
1996-08-20,0.213170,0.213170,0.208705,0.209821,0.180732,211758400
1996-08-21,0.209821,0.210938,0.204241,0.205357,0.176887,113344000
1996-08-22,0.205357,0.207589,0.204241,0.207589,0.178810,87684800
1996-08-23,0.205357,0.214286,0.205357,0.213170,0.183617,203459200
1996-08-26,0.213170,0.215402,0.209821,0.215402,0.185539,89678400
1996-08-27,0.215402,0.223214,0.214286,0.221959,0.191187,289307200
1996-08-28,0.222098,0.223214,0.218750,0.222098,0.191307,163598400
1996-08-29,0.222098,0.222098,0.217634,0.218750,0.188423,106926400
1996-08-30,0.220982,0.220982,0.216518,0.216518,0.186501,105728000
1996-09-03,0.215402,0.217634,0.213170,0.215402,0.185539,68297600
1996-09-04,0.213170,0.219866,0.213170,0.215402,0.185539,101449600
1996-09-05,0.209821,0.212054,0.204241,0.204241,0.175926,279585600
1996-09-06,0.206473,0.207589,0.202009,0.205357,0.176887,240833600
1996-09-09,0.202009,0.203125,0.195313,0.196429,0.169197,148243200
1996-09-10,0.197545,0.197545,0.191964,0.191964,0.165351,155713600
1996-09-11,0.191964,0.194196,0.187500,0.188616,0.162467,147201600
1996-09-12,0.187500,0.188616,0.180804,0.181920,0.156699,260915200
1996-09-13,0.181920,0.189732,0.181920,0.187500,0.161506,166611200
1996-09-16,0.191964,0.205357,0.190848,0.199777,0.172081,244652800
1996-09-17,0.204241,0.206473,0.200893,0.205357,0.176887,209171200
1996-09-18,0.205357,0.215402,0.204241,0.209821,0.180732,353360000
1996-09-19,0.210938,0.210938,0.208705,0.208705,0.179771,119470400
1996-09-20,0.208705,0.209821,0.203125,0.204241,0.175926,149150400
1996-09-23,0.204241,0.204241,0.199777,0.199777,0.172081,45763200
1996-09-24,0.199777,0.204241,0.199777,0.200893,0.173042,143785600
1996-09-25,0.200893,0.202009,0.196429,0.199777,0.172081,109043200
1996-09-26,0.199777,0.200893,0.198661,0.199777,0.172081,103286400
1996-09-27,0.198661,0.199777,0.197545,0.199219,0.171600,81569600
1996-09-30,0.197545,0.199777,0.197545,0.198103,0.170639,85444800
1996-10-01,0.196429,0.220982,0.196429,0.219866,0.189385,539246400
1996-10-02,0.210938,0.219866,0.206473,0.210938,0.181694,276819200
1996-10-03,0.210938,0.212054,0.199777,0.199777,0.172081,227718400
1996-10-04,0.204241,0.206473,0.197545,0.203683,0.175445,133459200
1996-10-07,0.205357,0.208705,0.204241,0.206473,0.177848,95715200
1996-10-08,0.209821,0.216518,0.207589,0.207589,0.178810,190433600
1996-10-09,0.208705,0.210938,0.204241,0.205357,0.176887,85209600
1996-10-10,0.213170,0.218750,0.212054,0.215960,0.186020,276696000
1996-10-11,0.217634,0.219866,0.214286,0.216518,0.186501,120691200
1996-10-14,0.218750,0.226563,0.216518,0.225446,0.194191,269684800
1996-10-15,0.229911,0.231027,0.223214,0.225446,0.194191,363059200
1996-10-16,0.225446,0.233259,0.219866,0.229911,0.198037,334745600
1996-10-17,0.245536,0.247768,0.235491,0.235491,0.202843,1026625600
1996-10-18,0.236607,0.237723,0.232143,0.237165,0.204285,382659200
1996-10-21,0.236607,0.237723,0.227679,0.228795,0.197076,187611200
1996-10-22,0.228795,0.228795,0.216518,0.222098,0.191307,213718400
1996-10-23,0.220982,0.225446,0.217634,0.220982,0.190346,160059200
1996-10-24,0.223214,0.223214,0.218750,0.220982,0.190346,84369600
1996-10-25,0.222098,0.223214,0.218750,0.218750,0.188423,77560000
1996-10-28,0.224330,0.224330,0.218750,0.218750,0.188423,119996800
1996-10-29,0.219866,0.220982,0.206473,0.207589,0.178810,199628800
1996-10-30,0.209821,0.214286,0.204241,0.204241,0.175926,257051200
1996-10-31,0.207589,0.208705,0.198661,0.205357,0.176887,194219200
1996-11-01,0.208705,0.216518,0.206473,0.216518,0.186501,211332800
1996-11-04,0.217634,0.218750,0.212054,0.217634,0.187462,91268800
1996-11-05,0.218750,0.231027,0.218750,0.227679,0.196114,378112000
1996-11-06,0.228795,0.229911,0.222098,0.227679,0.196114,180308800
1996-11-07,0.226563,0.232143,0.225446,0.231027,0.198998,155075200
1996-11-08,0.231027,0.234375,0.229911,0.234375,0.201882,188708800
1996-11-11,0.235491,0.235491,0.231027,0.232143,0.199959,92534400
1996-11-12,0.233259,0.234375,0.224330,0.225446,0.194191,142956800
1996-11-13,0.226563,0.231027,0.223214,0.228237,0.196595,83608000
1996-11-14,0.227679,0.229911,0.226563,0.228795,0.197076,48529600
1996-11-15,0.231027,0.232143,0.223214,0.223214,0.192268,130715200
1996-11-18,0.223214,0.224330,0.218750,0.220982,0.190346,152835200
1996-11-19,0.222098,0.224330,0.219866,0.222098,0.191307,124432000
1996-11-20,0.222098,0.226563,0.222098,0.223214,0.192268,103096000
1996-11-21,0.222098,0.223214,0.217634,0.218750,0.188423,70604800
1996-11-22,0.218750,0.225446,0.218750,0.225446,0.194191,103980800
1996-11-25,0.226563,0.227679,0.223214,0.223214,0.192268,78948800
1996-11-26,0.222098,0.223214,0.214286,0.216518,0.186501,112985600
1996-11-27,0.215402,0.219866,0.215402,0.218750,0.188423,89040000
1996-11-29,0.218750,0.219866,0.214286,0.215402,0.185539,42291200
1996-12-02,0.215402,0.224330,0.213170,0.224330,0.193230,174977600
1996-12-03,0.225446,0.227679,0.223214,0.224330,0.193230,275531200
1996-12-04,0.224330,0.226563,0.222098,0.223214,0.192268,190825600
1996-12-05,0.223214,0.225446,0.223214,0.223214,0.192268,142139200
1996-12-06,0.217634,0.226563,0.214286,0.224330,0.193230,229387200
1996-12-09,0.225446,0.226563,0.221540,0.223214,0.192268,158648000
1996-12-10,0.222098,0.223214,0.216518,0.218750,0.188423,184284800
1996-12-11,0.212054,0.216518,0.212054,0.214286,0.184578,163363200
1996-12-12,0.215402,0.216518,0.213170,0.213170,0.183617,87001600
1996-12-13,0.212054,0.213170,0.207589,0.207589,0.178810,89096000
1996-12-16,0.209821,0.209821,0.200893,0.202009,0.174003,149240000
1996-12-17,0.199777,0.200893,0.198661,0.200893,0.173042,157248000
1996-12-18,0.203125,0.206473,0.202009,0.206473,0.177848,205072000
1996-12-19,0.205357,0.207589,0.198661,0.198661,0.171119,136886400
1996-12-20,0.200893,0.210938,0.190848,0.209821,0.180732,546436800
1996-12-23,0.214286,0.216518,0.207589,0.207589,0.178810,332304000
1996-12-24,0.207589,0.208705,0.204241,0.206473,0.177848,57612800
1996-12-26,0.207589,0.207589,0.204241,0.205357,0.176887,84884800
1996-12-27,0.204241,0.212054,0.204241,0.206473,0.177848,136998400
1996-12-30,0.206473,0.207589,0.194196,0.194196,0.167273,261800000
1996-12-31,0.190848,0.191964,0.185268,0.186384,0.160544,383745600
1997-01-02,0.188616,0.189732,0.185268,0.187500,0.161506,143113600
1997-01-03,0.188616,0.198661,0.187500,0.194196,0.167273,119716800
1997-01-06,0.157366,0.163783,0.154018,0.159598,0.137472,1882832000
1997-01-07,0.161830,0.162946,0.156250,0.156250,0.134588,976931200
1997-01-08,0.162946,0.164063,0.155134,0.157366,0.135549,1100131200
1997-01-09,0.158482,0.159598,0.156250,0.158482,0.136511,446656000
1997-01-10,0.157366,0.162946,0.157366,0.162946,0.140356,353718400
1997-01-13,0.165179,0.165179,0.161830,0.161830,0.139394,305748800
1997-01-14,0.164063,0.164063,0.158482,0.159598,0.137472,255774400
1997-01-15,0.160714,0.160714,0.152902,0.154018,0.132665,433092800
1997-01-16,0.152902,0.152902,0.148438,0.149554,0.128820,671305600
1997-01-17,0.149554,0.152902,0.148438,0.149554,0.128820,325147200
1997-01-20,0.150670,0.152902,0.149554,0.151228,0.130262,291625600
1997-01-21,0.151786,0.154018,0.150670,0.154018,0.132665,284827200
1997-01-22,0.155134,0.156250,0.151786,0.153460,0.132185,205620800
1997-01-23,0.154018,0.155134,0.152902,0.154018,0.132665,172345600
1997-01-24,0.154018,0.154018,0.150670,0.150670,0.129782,188283200
1997-01-27,0.152902,0.154018,0.148438,0.148438,0.127859,214043200
1997-01-28,0.151786,0.151786,0.147321,0.148438,0.127859,210560000
1997-01-29,0.148438,0.149554,0.147321,0.148438,0.127859,151704000
1997-01-30,0.149554,0.149554,0.147321,0.149554,0.128820,139932800
1997-01-31,0.148438,0.148438,0.147321,0.148438,0.127859,199628800
1997-02-03,0.150670,0.151786,0.145089,0.145647,0.125455,368110400
1997-02-04,0.145089,0.146205,0.135045,0.137277,0.118245,712644800
1997-02-05,0.136161,0.139509,0.136161,0.136161,0.117284,394486400
1997-02-06,0.136161,0.143973,0.136161,0.142857,0.123052,399504000
1997-02-07,0.147321,0.147321,0.140625,0.141183,0.121610,235267200
1997-02-10,0.143973,0.143973,0.139509,0.139509,0.120168,185404800
1997-02-11,0.141741,0.142857,0.138393,0.140067,0.120649,140078400
1997-02-12,0.140625,0.141741,0.138393,0.140625,0.121129,176265600
1997-02-13,0.140625,0.143973,0.138393,0.143973,0.124013,195832000
1997-02-14,0.145089,0.146205,0.142857,0.145647,0.125455,237249600
1997-02-18,0.148438,0.159598,0.145089,0.159598,0.137472,368278400
1997-02-19,0.159598,0.159598,0.152902,0.157366,0.135549,241292800
1997-02-20,0.157366,0.157366,0.151786,0.151786,0.130743,124947200
1997-02-21,0.150670,0.151786,0.142857,0.146205,0.125936,211086400
