Date,Open,High,Low,Close,Adj Close,Volume
4/9/1985,0.087612,0.08817,0.087612,0.087612,0.068891,263894400
4/10/1985,0.09375,0.094866,0.09375,0.09375,0.073717,226912000
4/11/1985,0.095424,0.098214,0.095424,0.095424,0.075033,146675200
4/12/1985,0.095424,0.095424,0.092634,0.093192,0.073278,72531200
4/15/1985,0.095424,0.09654,0.095424,0.095424,0.075033,59830400
4/16/1985,0.09654,0.097098,0.09654,0.09654,0.075911,67648000
4/17/1985,0.101004,0.102121,0.101004,0.101004,0.079421,123244800
4/18/1985,0.102121,0.102679,0.102121,0.102121,0.080299,202428800
4/19/1985,0.102121,0.102121,0.099888,0.100446,0.078982,96028800
4/22/1985,0.100446,0.100446,0.09654,0.09654,0.075911,102592000
4/23/1985,0.098772,0.09933,0.098772,0.098772,0.077666,118294400
4/24/1985,0.098772,0.100446,0.098214,0.098214,0.077227,78937600
4/25/1985,0.098214,0.098772,0.098214,0.098214,0.077227,87628800
4/26/1985,0.098214,0.101004,0.097656,0.097656,0.076788,119705600
4/29/1985,0.097656,0.098214,0.094308,0.094308,0.074156,62204800
4/30/1985,0.094866,0.095424,0.094866,0.094866,0.074595,94729600
5/1/1985,0.094866,0.095424,0.093192,0.093192,0.073278,57344000
5/2/1985,0.092076,0.092076,0.085938,0.085938,0.067574,329772800
5/3/1985,0.085938,0.089844,0.085938,0.089286,0.070207,158121600
5/6/1985,0.089286,0.090402,0.08817,0.08817,0.069329,56134400
5/7/1985,0.089286,0.089286,0.089286,0.089286,0.070207,107609600
5/8/1985,0.088728,0.088728,0.088728,0.088728,0.069768,144390400
5/9/1985,0.089286,0.089844,0.089286,0.089286,0.070207,127075200
5/10/1985,0.089286,0.091518,0.089286,0.090402,0.071084,136080000
5/13/1985,0.090402,0.09096,0.089286,0.089286,0.070207,87225600
5/14/1985,0.089286,0.089844,0.08817,0.08817,0.069329,121744000
5/15/1985,0.089286,0.09096,0.089286,0.089286,0.070207,130435200
5/16/1985,0.095424,0.098214,0.095424,0.095424,0.075033,230540800
5/17/1985,0.095424,0.098772,0.094866,0.097098,0.07635,211859200
5/20/1985,0.097098,0.09933,0.095424,0.095424,0.075033,197187200
5/21/1985,0.094866,0.094866,0.092634,0.092634,0.072839,152544000
5/22/1985,0.092634,0.093192,0.092076,0.092076,0.072401,120556800
5/23/1985,0.091518,0.091518,0.08817,0.08817,0.069329,239164800
5/24/1985,0.08817,0.08817,0.080915,0.080915,0.063625,589478400
5/28/1985,0.079799,0.079799,0.075335,0.075335,0.059237,510966400
5/29/1985,0.076451,0.077009,0.076451,0.076451,0.060115,246556800
5/30/1985,0.078683,0.079799,0.078683,0.078683,0.06187,314921600
5/31/1985,0.078683,0.080357,0.077567,0.077567,0.060992,369420800
6/3/1985,0.075893,0.075893,0.071429,0.071429,0.056166,576016000
6/4/1985,0.077009,0.077567,0.077009,0.077009,0.060553,401923200
6/5/1985,0.077009,0.079241,0.075335,0.075335,0.059237,286406400
6/6/1985,0.075893,0.075893,0.075893,0.075893,0.059676,271196800
6/7/1985,0.075893,0.075893,0.073103,0.073103,0.057482,475238400
6/10/1985,0.073103,0.073661,0.071987,0.071987,0.056604,316131200
6/11/1985,0.071987,0.073661,0.071987,0.071987,0.056604,300720000
6/12/1985,0.071987,0.072545,0.070313,0.070313,0.055288,247990400
6/13/1985,0.070313,0.070871,0.066406,0.066406,0.052216,379523200
6/14/1985,0.066406,0.070313,0.065848,0.065848,0.051777,565667200
6/17/1985,0.066406,0.066964,0.066406,0.066406,0.052216,236342400
6/18/1985,0.06808,0.069196,0.06808,0.06808,0.053532,265216000
6/19/1985,0.069754,0.070871,0.069754,0.069754,0.054849,171987200
6/20/1985,0.070313,0.070313,0.070313,0.070313,0.055288,190803200
6/21/1985,0.071987,0.073661,0.071987,0.071987,0.056604,166140800
6/24/1985,0.077009,0.078125,0.077009,0.077009,0.060553,205766400
6/25/1985,0.078125,0.079799,0.078125,0.078125,0.061431,293910400
6/26/1985,0.080915,0.080915,0.080915,0.080915,0.063625,132204800
6/27/1985,0.082031,0.082589,0.082031,0.082031,0.064502,192460800
6/28/1985,0.082031,0.082589,0.080357,0.080357,0.063186,135744000
7/1/1985,0.080915,0.081473,0.080915,0.080915,0.063625,103443200
7/2/1985,0.080915,0.081473,0.077009,0.077009,0.060553,77728000
7/3/1985,0.078125,0.078125,0.078125,0.078125,0.061431,68499200
7/5/1985,0.078683,0.079241,0.078683,0.078683,0.06187,36579200
7/8/1985,0.078683,0.079241,0.078683,0.078683,0.06187,92220800
7/9/1985,0.078683,0.079241,0.078683,0.078683,0.06187,147907200
7/10/1985,0.080357,0.080357,0.080357,0.080357,0.063186,106041600
7/11/1985,0.080357,0.080915,0.080357,0.080357,0.063186,64892800
7/12/1985,0.080357,0.080357,0.079799,0.079799,0.062747,47040000
7/15/1985,0.079799,0.081473,0.079241,0.079241,0.062308,77683200
7/16/1985,0.079241,0.079799,0.078125,0.078125,0.061431,143360000
7/17/1985,0.078683,0.079799,0.078683,0.078683,0.06187,118182400
7/18/1985,0.078683,0.078683,0.077009,0.077009,0.060553,179065600
7/19/1985,0.077567,0.077567,0.077567,0.077567,0.060992,114912000
7/22/1985,0.077567,0.077567,0.075335,0.075335,0.059237,192304000
7/23/1985,0.075335,0.076451,0.073661,0.073661,0.057921,168694400
7/24/1985,0.073661,0.074777,0.072545,0.072545,0.057043,168716800
7/25/1985,0.074219,0.074777,0.074219,0.074219,0.05836,315078400
7/26/1985,0.074219,0.074777,0.074219,0.074219,0.05836,130524800
7/29/1985,0.074219,0.074219,0.071429,0.071429,0.056166,77750400
7/30/1985,0.072545,0.073103,0.072545,0.072545,0.057043,89465600
7/31/1985,0.072545,0.073103,0.070871,0.070871,0.055727,80505600
8/1/1985,0.070871,0.071987,0.070871,0.070871,0.055727,51564800
8/2/1985,0.070871,0.070871,0.070313,0.070313,0.055288,97417600
8/5/1985,0.070313,0.070871,0.068638,0.068638,0.053971,92332800
8/6/1985,0.068638,0.070313,0.06808,0.06808,0.053532,63078400
8/7/1985,0.06808,0.071429,0.066406,0.066406,0.052216,151737600
8/8/1985,0.067522,0.06808,0.067522,0.067522,0.053094,147772800
8/9/1985,0.06808,0.06808,0.06808,0.06808,0.053532,60950400
8/12/1985,0.06808,0.06808,0.066964,0.066964,0.052655,54992000
8/13/1985,0.06808,0.069196,0.06808,0.06808,0.053532,42380800
8/14/1985,0.06808,0.06808,0.06529,0.06529,0.051338,289900800
8/15/1985,0.06529,0.065848,0.064732,0.064732,0.0509,105190400
8/16/1985,0.06529,0.066406,0.06529,0.06529,0.051338,83753600
8/19/1985,0.066964,0.06808,0.066964,0.066964,0.052655,47868800
8/20/1985,0.06808,0.06808,0.06808,0.06808,0.053532,66953600
8/21/1985,0.06808,0.06808,0.06808,0.06808,0.053532,77011200
8/22/1985,0.06808,0.06808,0.066406,0.066406,0.052216,123312000
8/23/1985,0.066406,0.066964,0.065848,0.065848,0.051777,44016000
8/26/1985,0.067522,0.067522,0.067522,0.067522,0.053094,35660800
8/27/1985,0.06808,0.06808,0.06808,0.06808,0.053532,42918400
8/28/1985,0.06808,0.068638,0.06808,0.06808,0.053532,40947200
8/29/1985,0.06808,0.06808,0.066406,0.066406,0.052216,56112000
8/30/1985,0.066964,0.066964,0.066964,0.066964,0.052655,42873600
9/3/1985,0.066964,0.066964,0.065848,0.065848,0.051777,37452800
9/4/1985,0.066406,0.067522,0.066406,0.066406,0.052216,47555200
9/5/1985,0.066406,0.066964,0.066406,0.066406,0.052216,32816000
9/6/1985,0.066964,0.066964,0.066964,0.066964,0.052655,92803200
9/9/1985,0.06808,0.068638,0.06808,0.06808,0.053532,132316800
9/10/1985,0.068638,0.069754,0.068638,0.068638,0.053971,121766400
9/11/1985,0.069196,0.069754,0.069196,0.069196,0.05441,87091200
9/12/1985,0.071987,0.071987,0.071987,0.071987,0.056604,111171200
9/13/1985,0.071987,0.071987,0.070313,0.070313,0.055288,70537600
9/16/1985,0.070313,0.070313,0.06808,0.06808,0.053532,36982400
9/17/1985,0.06808,0.06808,0.06808,0.06808,0.053532,183747200
9/18/1985,0.072545,0.072545,0.072545,0.072545,0.057043,120086400
9/19/1985,0.075893,0.075893,0.075893,0.075893,0.059676,186323200
9/20/1985,0.075893,0.076451,0.074777,0.074777,0.058798,135228800
9/23/1985,0.075335,0.076451,0.075335,0.075335,0.059237,118585600
9/24/1985,0.075335,0.077009,0.073661,0.073661,0.057921,88099200
9/25/1985,0.073661,0.073661,0.070871,0.070871,0.055727,104496000
9/26/1985,0.070871,0.071429,0.070871,0.070871,0.055727,53491200
9/30/1985,0.070871,0.071429,0.070313,0.070313,0.055288,36646400
10/1/1985,0.070313,0.070871,0.070313,0.070313,0.055288,88345600
10/2/1985,0.070313,0.070871,0.069754,0.069754,0.054849,21504000
10/3/1985,0.069754,0.069754,0.069196,0.069196,0.05441,48921600
10/4/1985,0.069196,0.069196,0.066964,0.066964,0.052655,69529600
10/7/1985,0.066964,0.06808,0.066964,0.066964,0.052655,91929600
10/8/1985,0.067522,0.067522,0.067522,0.067522,0.053094,86979200
10/9/1985,0.067522,0.06808,0.066964,0.066964,0.052655,82812800
10/10/1985,0.070871,0.071429,0.070871,0.070871,0.055727,261744000
10/11/1985,0.071429,0.072545,0.071429,0.071429,0.056166,118294400
10/14/1985,0.074219,0.074219,0.074219,0.074219,0.05836,155187200
10/15/1985,0.075893,0.076451,0.075893,0.075893,0.059676,293888000
10/16/1985,0.080357,0.080915,0.080357,0.080357,0.063186,288444800
10/17/1985,0.081473,0.085379,0.081473,0.081473,0.064063,348185600
10/18/1985,0.081473,0.082031,0.079241,0.079241,0.062308,230428800
10/21/1985,0.079241,0.079241,0.077009,0.077009,0.060553,118876800
10/22/1985,0.080357,0.081473,0.080357,0.080357,0.063186,424547200
10/23/1985,0.080357,0.082589,0.080357,0.080357,0.063186,148377600
10/24/1985,0.082031,0.084263,0.082031,0.082031,0.064502,272630400
10/25/1985,0.082031,0.082031,0.080357,0.080357,0.063186,63280000
10/28/1985,0.080357,0.080915,0.080357,0.080357,0.063186,59472000
10/29/1985,0.080357,0.080357,0.079799,0.079799,0.062747,130883200
10/30/1985,0.084821,0.084821,0.084821,0.084821,0.066696,226576000
10/31/1985,0.084821,0.085938,0.083147,0.083147,0.06538,155075200
11/1/1985,0.083147,0.084821,0.083147,0.083147,0.06538,92556800
11/4/1985,0.083705,0.085379,0.083705,0.083705,0.065818,155724800
11/5/1985,0.083705,0.085379,0.083147,0.083147,0.06538,107542400
11/6/1985,0.085938,0.086496,0.085938,0.085938,0.067574,200457600
11/7/1985,0.087612,0.088728,0.087612,0.087612,0.068891,317139200
11/8/1985,0.091518,0.092634,0.091518,0.091518,0.071962,294112000
11/11/1985,0.091518,0.092634,0.089286,0.089286,0.070207,178774400
11/12/1985,0.089286,0.090402,0.088728,0.088728,0.069768,173644800
11/13/1985,0.088728,0.088728,0.086496,0.086496,0.068013,101561600
11/14/1985,0.089286,0.089844,0.089286,0.089286,0.070207,139507200
11/15/1985,0.089286,0.090402,0.088728,0.088728,0.069768,81580800
11/18/1985,0.088728,0.089286,0.088728,0.088728,0.069768,64556800
11/19/1985,0.088728,0.089286,0.085938,0.085938,0.067574,94326400
11/20/1985,0.085938,0.086496,0.084821,0.084821,0.066696,99075200
11/21/1985,0.084821,0.085938,0.084821,0.084821,0.066696,102950400
11/22/1985,0.084821,0.085938,0.084263,0.084821,0.066696,128755200
11/25/1985,0.084821,0.085938,0.084821,0.085379,0.067135,97193600
11/26/1985,0.085379,0.087054,0.084821,0.086496,0.068013,164460800
11/27/1985,0.086496,0.089844,0.085938,0.089286,0.070207,191721600
11/29/1985,0.089286,0.089844,0.088728,0.089844,0.070646,99030400
12/2/1985,0.089844,0.090402,0.089286,0.090402,0.071084,100195200
12/3/1985,0.090402,0.09096,0.089286,0.089844,0.070646,155075200
12/4/1985,0.089844,0.092076,0.089844,0.091518,0.071962,165110400
12/5/1985,0.091518,0.092634,0.089286,0.089844,0.070646,125148800
12/6/1985,0.089844,0.089844,0.087612,0.08817,0.069329,65452800
12/9/1985,0.08817,0.089286,0.085938,0.086496,0.068013,139865600
12/10/1985,0.086496,0.087612,0.085938,0.087054,0.068452,200905600
12/11/1985,0.087054,0.089844,0.087054,0.08817,0.069329,237619200
12/12/1985,0.088728,0.090402,0.088728,0.089286,0.070207,125260800
12/13/1985,0.089286,0.090402,0.08817,0.089286,0.070207,251148800
12/16/1985,0.089286,0.094866,0.089286,0.093192,0.073278,288915200
12/17/1985,0.093192,0.09375,0.09096,0.092076,0.072401,109065600
12/18/1985,0.095424,0.102121,0.095424,0.09933,0.078105,559798400
12/19/1985,0.09933,0.101563,0.098772,0.100446,0.078982,270121600
12/20/1985,0.100446,0.101563,0.09933,0.099888,0.078543,206035200
12/23/1985,0.099888,0.100446,0.09654,0.097656,0.076788,143225600
12/24/1985,0.097656,0.098214,0.09654,0.097098,0.07635,64601600
12/26/1985,0.097098,0.098214,0.09654,0.097098,0.07635,45852800
12/27/1985,0.097098,0.101004,0.097098,0.099888,0.078543,122886400
12/30/1985,0.099888,0.101004,0.098772,0.09933,0.078105,107676800
12/31/1985,0.09933,0.099888,0.098214,0.098214,0.077227,87248000
1/2/1986,0.098214,0.09933,0.097098,0.09933,0.078105,117420800
1/3/1986,0.09933,0.099888,0.098772,0.099888,0.078543,242166400
1/6/1986,0.099888,0.099888,0.097656,0.09933,0.078105,185046400
1/7/1986,0.09933,0.102679,0.098772,0.102679,0.080738,470534400
1/8/1986,0.102679,0.104911,0.101563,0.102121,0.080299,607600000
1/9/1986,0.102121,0.102679,0.097656,0.101004,0.079421,447238400
1/10/1986,0.101004,0.103237,0.101004,0.101563,0.079861,153238400
1/13/1986,0.101563,0.103237,0.100446,0.102679,0.080738,215420800
1/14/1986,0.102679,0.106027,0.100446,0.103795,0.081616,272697600
1/15/1986,0.103795,0.107143,0.103237,0.106585,0.083809,423472000
1/16/1986,0.106585,0.110491,0.106585,0.109375,0.086003,534777600
1/17/1986,0.109375,0.110491,0.106585,0.107143,0.084248,345385600
1/20/1986,0.107143,0.107143,0.104353,0.106585,0.083809,127411200
1/21/1986,0.106585,0.107701,0.106027,0.107143,0.084248,151961600
1/22/1986,0.107143,0.107701,0.099888,0.104353,0.082054,143001600
1/23/1986,0.104353,0.104911,0.101563,0.102679,0.080738,156419200
1/24/1986,0.102679,0.104353,0.101004,0.101004,0.079421,111977600
1/27/1986,0.101004,0.101563,0.098214,0.098772,0.077666,389580800
1/28/1986,0.098772,0.099888,0.098214,0.09933,0.078105,222297600
1/29/1986,0.09933,0.108817,0.098214,0.105469,0.082932,589568000
1/30/1986,0.104911,0.104911,0.102121,0.102679,0.080738,236880000
1/31/1986,0.102679,0.103795,0.102121,0.103237,0.081177,147705600
2/3/1986,0.103237,0.107143,0.102121,0.106585,0.083809,350022400
2/4/1986,0.106585,0.108817,0.106027,0.106027,0.083371,260176000
2/5/1986,0.106027,0.106585,0.104911,0.106027,0.083371,197164800
2/6/1986,0.106027,0.108259,0.105469,0.107701,0.084687,134220800
2/7/1986,0.107701,0.107701,0.104911,0.107143,0.084248,129404800
2/10/1986,0.107143,0.109375,0.106027,0.106585,0.083809,111843200
2/11/1986,0.106585,0.107143,0.104911,0.106585,0.083809,153462400
2/12/1986,0.106585,0.107143,0.106027,0.107143,0.084248,133056000
2/13/1986,0.107143,0.107143,0.106027,0.106585,0.083809,109379200
2/14/1986,0.106585,0.107701,0.106027,0.106027,0.083371,137513600
2/18/1986,0.106027,0.107143,0.103795,0.106585,0.083809,148108800
2/19/1986,0.106585,0.113839,0.106585,0.111607,0.087758,359676800
2/20/1986,0.111607,0.113281,0.111049,0.112165,0.088197,137916800
2/21/1986,0.112165,0.114955,0.112165,0.112723,0.088636,189078400
2/24/1986,0.112723,0.114955,0.111607,0.114955,0.090391,247116800
2/25/1986,0.114955,0.117746,0.112165,0.117746,0.092585,224739200
2/26/1986,0.117746,0.11942,0.116071,0.116071,0.091268,164729600
2/27/1986,0.116071,0.116629,0.113839,0.114397,0.089952,108124800
2/28/1986,0.114397,0.115513,0.111049,0.111607,0.087758,125126400
3/3/1986,0.111607,0.112165,0.109375,0.109933,0.086442,108819200
3/4/1986,0.109933,0.111607,0.109375,0.109933,0.086442,89107200
3/5/1986,0.109933,0.113839,0.108259,0.112723,0.088636,177027200
3/6/1986,0.112723,0.114955,0.112165,0.113281,0.089075,101337600
3/7/1986,0.113281,0.113281,0.110491,0.110491,0.086881,96185600
3/10/1986,0.110491,0.111049,0.109933,0.109933,0.086442,75488000
3/11/1986,0.109933,0.111049,0.109375,0.111049,0.087319,103062400
3/12/1986,0.111049,0.112165,0.110491,0.110491,0.086881,85680000
3/13/1986,0.110491,0.111607,0.108817,0.110491,0.086881,115964800
3/14/1986,0.110491,0.117188,0.110491,0.116629,0.091707,384854400
3/17/1986,0.116071,0.116071,0.113281,0.116071,0.091268,118720000
3/18/1986,0.116071,0.121652,0.115513,0.119978,0.09434,249356800
3/19/1986,0.119978,0.121652,0.117746,0.118304,0.093024,189884800
3/20/1986,0.125,0.132254,0.125,0.126116,0.099167,904131200
3/21/1986,0.126116,0.128348,0.122768,0.123326,0.096973,260377600
3/24/1986,0.123326,0.123326,0.117746,0.11942,0.093902,294313600
3/25/1986,0.11942,0.124442,0.11942,0.124442,0.097851,281075200
3/26/1986,0.124442,0.128348,0.124442,0.126116,0.099167,222140800
3/27/1986,0.126116,0.129464,0.126116,0.126116,0.099167,219004800
3/31/1986,0.126116,0.127232,0.125,0.126116,0.099167,187801600
4/1/1986,0.126116,0.126116,0.120536,0.121652,0.095657,222723200
4/2/1986,0.121652,0.12221,0.117188,0.121652,0.095657,325292800
4/3/1986,0.121652,0.123326,0.119978,0.120536,0.094779,211075200
4/4/1986,0.120536,0.120536,0.118862,0.11942,0.093902,125955200
4/7/1986,0.11942,0.122768,0.117188,0.121652,0.095657,120131200
4/8/1986,0.121652,0.123884,0.121652,0.123326,0.096973,193222400
4/9/1986,0.123326,0.123884,0.119978,0.121094,0.095218,135318400
4/10/1986,0.121094,0.12221,0.119978,0.121652,0.095657,109984000
4/11/1986,0.121652,0.122768,0.120536,0.120536,0.094779,75667200
4/14/1986,0.120536,0.121652,0.11942,0.119978,0.09434,84963200
4/15/1986,0.119978,0.122768,0.119978,0.12221,0.096096,131398400
4/16/1986,0.12221,0.127232,0.12221,0.126116,0.099167,210828800
4/17/1986,0.126116,0.130022,0.125,0.129464,0.101799,270099200
4/18/1986,0.129464,0.133371,0.128348,0.132813,0.104433,247676800
4/21/1986,0.133371,0.137277,0.133371,0.135603,0.106627,273548800
4/22/1986,0.135603,0.139509,0.132254,0.133371,0.104872,327868800
4/23/1986,0.133371,0.135603,0.131138,0.132254,0.103993,261475200
4/24/1986,0.132254,0.140625,0.131696,0.140067,0.110137,458371200
4/25/1986,0.140067,0.145647,0.140067,0.143973,0.113208,261072000
4/28/1986,0.143973,0.146205,0.141741,0.142857,0.112331,145532800
4/29/1986,0.142857,0.143973,0.119978,0.139509,0.109698,132697600
4/30/1986,0.139509,0.141183,0.135045,0.135045,0.106188,137782400
5/1/1986,0.135045,0.135045,0.132813,0.135045,0.106188,257936000
5/2/1986,0.135045,0.138393,0.134487,0.136161,0.107065,93587200
5/5/1986,0.136161,0.145089,0.136161,0.143415,0.112769,149340800
5/6/1986,0.143973,0.148438,0.143973,0.145647,0.114524,218534400
5/7/1986,0.145647,0.146763,0.139509,0.140625,0.110575,198800000
5/8/1986,0.140625,0.147879,0.140625,0.147321,0.115841,233363200
5/9/1986,0.147321,0.150112,0.146205,0.148996,0.117158,222499200
5/12/1986,0.148996,0.163504,0.148438,0.162388,0.127688,400422400
5/13/1986,0.162388,0.162946,0.157366,0.160714,0.126372,471766400
5/14/1986,0.160714,0.166853,0.160714,0.164621,0.129444,482988800
5/15/1986,0.164621,0.165179,0.15904,0.160714,0.126372,222544000
5/16/1986,0.160714,0.16183,0.156808,0.160714,0.126372,319244800
5/19/1986,0.160714,0.162946,0.158482,0.15904,0.125056,209507200
5/20/1986,0.15904,0.15904,0.152902,0.157924,0.124178,245795200
5/21/1986,0.157924,0.166295,0.15625,0.165179,0.129883,346729600
5/22/1986,0.165179,0.167411,0.159598,0.164063,0.129005,220505600
5/23/1986,0.164063,0.165737,0.162388,0.165179,0.129883,139843200
5/27/1986,0.165179,0.165179,0.162388,0.164621,0.129444,84649600
5/28/1986,0.164621,0.167411,0.164063,0.166295,0.13076,207132800
5/29/1986,0.166295,0.166295,0.162946,0.165179,0.129883,101427200
5/30/1986,0.165179,0.166295,0.162946,0.165179,0.129883,127433600
6/2/1986,0.165179,0.166853,0.164063,0.165737,0.130321,199248000
6/3/1986,0.165737,0.170201,0.165737,0.169085,0.132954,325897600
6/4/1986,0.169085,0.173549,0.168527,0.172991,0.136025,300652800
6/5/1986,0.172991,0.174665,0.171875,0.173549,0.136464,147884800
6/6/1986,0.173549,0.173549,0.167411,0.168527,0.132515,177363200
6/9/1986,0.168527,0.169085,0.160156,0.160714,0.126372,247027200
6/10/1986,0.160714,0.160714,0.156808,0.160714,0.126372,246892800
6/11/1986,0.160714,0.16183,0.158482,0.161272,0.126811,186860800
6/12/1986,0.161272,0.162388,0.160714,0.160714,0.126372,129091200
6/13/1986,0.160714,0.162388,0.157366,0.162388,0.127688,143001600
6/16/1986,0.162388,0.164621,0.15904,0.160156,0.125933,173600000
6/17/1986,0.160156,0.160714,0.151786,0.152902,0.120229,222051200
6/18/1986,0.152902,0.155134,0.145089,0.152902,0.120229,429654400
6/19/1986,0.152902,0.159598,0.151228,0.15625,0.122862,344646400
6/20/1986,0.15625,0.161272,0.15625,0.160714,0.126372,161302400
6/23/1986,0.160714,0.16183,0.154576,0.155134,0.121984,116323200
6/24/1986,0.155134,0.156808,0.15346,0.155692,0.122423,141993600
6/25/1986,0.15625,0.160714,0.15625,0.160156,0.125933,131980800
6/26/1986,0.160156,0.162388,0.158482,0.16183,0.127249,116928000
6/27/1986,0.16183,0.164063,0.158482,0.160156,0.125933,50198400
6/30/1986,0.160156,0.16183,0.159598,0.160156,0.125933,70761600
7/1/1986,0.160156,0.161272,0.155134,0.157924,0.124178,87718400
7/2/1986,0.157924,0.16183,0.157924,0.161272,0.126811,144838400
7/3/1986,0.161272,0.168527,0.15904,0.167969,0.132076,181171200
7/7/1986,0.167969,0.168527,0.157924,0.15904,0.125056,181820800
7/8/1986,0.157366,0.157366,0.152344,0.152902,0.120229,273683200
7/9/1986,0.152902,0.155134,0.151786,0.154576,0.121545,365120000
7/10/1986,0.155134,0.157924,0.154576,0.157924,0.124178,208566400
7/11/1986,0.157924,0.168527,0.157366,0.165737,0.130321,224000000
7/14/1986,0.165737,0.166853,0.16183,0.16183,0.127249,237440000
7/15/1986,0.15625,0.15625,0.152902,0.155692,0.122423,297920000
7/16/1986,0.158482,0.15904,0.146205,0.149554,0.117597,539840000
7/17/1986,0.149554,0.15067,0.143415,0.143973,0.113208,250880000
7/18/1986,0.143973,0.145089,0.139509,0.141741,0.111453,309120000
7/21/1986,0.147321,0.15067,0.146205,0.149554,0.117597,228480000
7/22/1986,0.149554,0.154576,0.148438,0.154576,0.121545,239680000
7/23/1986,0.154576,0.154576,0.152344,0.152344,0.11979,179491200
7/24/1986,0.152902,0.15346,0.147321,0.147879,0.116279,144569600
7/25/1986,0.147879,0.151786,0.147321,0.151786,0.119352,217459200
7/28/1986,0.151228,0.151786,0.143973,0.144531,0.113647,246400000
7/29/1986,0.143973,0.143973,0.137277,0.139509,0.109698,595840000
7/30/1986,0.139509,0.140625,0.133929,0.136161,0.107065,255360000
7/31/1986,0.136161,0.140625,0.136161,0.139509,0.109698,282240000
8/1/1986,0.138951,0.141741,0.138951,0.140067,0.110137,150080000
8/4/1986,0.140067,0.140625,0.136719,0.140625,0.110575,130166400
8/5/1986,0.141183,0.144531,0.140625,0.143415,0.112769,117891200
8/6/1986,0.143415,0.143415,0.138393,0.138951,0.109259,185203200
8/7/1986,0.138951,0.145647,0.138951,0.141741,0.111453,173398400
8/8/1986,0.142299,0.144531,0.141183,0.141183,0.111014,110140800
8/11/1986,0.142299,0.149554,0.141741,0.149554,0.117597,183433600
8/12/1986,0.148996,0.15346,0.148996,0.152902,0.120229,244160000
8/13/1986,0.152902,0.16183,0.152902,0.160714,0.126372,454720000
8/14/1986,0.160714,0.165179,0.160714,0.160714,0.126372,230720000
8/15/1986,0.161272,0.162946,0.15904,0.159598,0.125494,137177600
8/18/1986,0.159598,0.160156,0.15625,0.157924,0.124178,147347200
8/19/1986,0.156808,0.158482,0.154576,0.157924,0.124178,137782400
8/20/1986,0.157366,0.162946,0.157366,0.16183,0.127249,171315200
8/21/1986,0.161272,0.162388,0.159598,0.159598,0.125494,194656000
8/22/1986,0.160156,0.163504,0.160156,0.16183,0.127249,115718400
8/25/1986,0.162946,0.164621,0.162388,0.162388,0.127688,126403200
8/26/1986,0.162388,0.164621,0.162388,0.163504,0.128566,131241600
8/27/1986,0.163504,0.165179,0.16183,0.165179,0.129883,147033600
8/28/1986,0.165179,0.169643,0.164621,0.168527,0.132515,219699200
8/29/1986,0.167969,0.169643,0.164621,0.165179,0.129883,135228800
9/2/1986,0.165737,0.165737,0.155134,0.155134,0.121984,232960000
9/3/1986,0.155134,0.155692,0.152344,0.155134,0.121984,117488000
9/4/1986,0.15625,0.158482,0.155134,0.158482,0.124617,198800000
9/5/1986,0.15904,0.160156,0.15625,0.156808,0.1233,98492800
9/8/1986,0.15625,0.15625,0.150112,0.155134,0.121984,126201600
9/9/1986,0.154576,0.160714,0.154576,0.159598,0.125494,150774400
9/10/1986,0.15904,0.160156,0.155134,0.15625,0.122862,75667200
9/11/1986,0.154576,0.155134,0.145089,0.145647,0.114524,134355200
9/12/1986,0.145089,0.146205,0.141741,0.141741,0.111453,228480000
9/15/1986,0.143973,0.147879,0.142857,0.147879,0.116279,222723200
9/16/1986,0.147879,0.156808,0.145089,0.155692,0.122423,246400000
9/17/1986,0.155692,0.15625,0.152902,0.152902,0.120229,116860800
9/18/1986,0.152902,0.154018,0.15067,0.151786,0.119352,99030400
9/19/1986,0.15067,0.151228,0.148438,0.150112,0.118035,127612800
9/22/1986,0.149554,0.157924,0.149554,0.157366,0.123739,239680000
9/23/1986,0.157366,0.16183,0.156808,0.161272,0.126811,338240000
9/24/1986,0.161272,0.162388,0.151786,0.156808,0.1233,176870400
9/25/1986,0.156808,0.157366,0.150112,0.154018,0.121107,187801600
9/26/1986,0.152344,0.15346,0.151228,0.152902,0.120229,70022400
9/29/1986,0.150112,0.151228,0.141183,0.145089,0.114086,208947200
9/30/1986,0.146763,0.151228,0.145647,0.149554,0.117597,180790400
10/1/1986,0.148996,0.154018,0.148996,0.152344,0.11979,138588800
10/2/1986,0.15067,0.15346,0.149554,0.152344,0.11979,94819200
10/3/1986,0.15346,0.155134,0.148996,0.15067,0.118474,138745600
10/6/1986,0.15067,0.152902,0.150112,0.152344,0.11979,94505600
10/7/1986,0.151786,0.152344,0.146763,0.147321,0.115841,127993600
10/8/1986,0.146763,0.147321,0.143973,0.146205,0.114963,111574400
10/9/1986,0.146205,0.148438,0.145647,0.147321,0.115841,77952000
10/10/1986,0.146763,0.148996,0.144531,0.148438,0.116719,58531200
10/13/1986,0.147879,0.154576,0.147321,0.154576,0.121545,99680000
10/14/1986,0.154576,0.157366,0.15067,0.151786,0.119352,199337600
10/15/1986,0.149554,0.149554,0.146205,0.148996,0.117158,205408000
10/16/1986,0.148996,0.151228,0.148438,0.150112,0.118035,135766400
10/17/1986,0.15067,0.151786,0.148996,0.150112,0.118035,151872000
10/20/1986,0.149554,0.150112,0.146763,0.146763,0.115402,148982400
